day;month;year;plot;subplot;focal;fruit;ANAR;BEMA;BRMA;CHFU;CHMI;CHNO;CETE;HOMA;LEMA;MEEL;MEPO;MESU ;PAIN;PLCO;POMA;POMO ;PUPA ;SASO;SOAS;SCLA;SPRU
1;6;2022;8;F1;PLCO;2;;1;;;;;;;3;;;;;;;;;;;;
1;6;2022;8;F1;SCLA;2;;2;;;;1;;;2;;;;;;;;;;;2;
1;6;2022;8;F2;HOMA;5;;;;;;;;;;;;;;;;;;;;;
1;6;2022;8;F2;SCLA;3;;;;;;1;;1;;;;;;;;;;;;;
1;6;2022;8;F2;LEMA;4;;;;;;;;;1;;;;;;;;;;;;
1;6;2022;8;F2;PLCO;3;;1;;;;;;;;;;;;1;;;;;;;
1;6;2022;8;F2;CHNO;2;;1;;;;;;;;;;;;;;;;;1;;
1;6;2022;8;F2;SOAS;8;;;;;;1;;1;;;;;;;;;;;;;
1;6;2022;8;F2;BEMA;37;;1;;;;;;;;;;;;;;;;;1;1;
1;6;2022;8;F3;BEMA;18;;1;;;;;;;;;;;;;;;;;;;
1;6;2022;8;F3;HOMA;3;;1;;;;;;;;;;;;;;;;;;;
1;6;2022;8;F3;SCLA;2;;;;;;2;;;;;;;;;;;;;;;
1;6;2022;8;F3;PAIN;2;;;;;;2;;1;;;;;;;;;;;;;
1;6;2022;8;F3;CHNO;2;;1;;;;;;;;;;;;;;;;;1;;
1;6;2022;8;F3;POMO;2;;4;;;;1;;;;;;;;;;;;;;;
1;6;2022;8;F3;LEMA;4;;1;;;;;;;;;;;;;;;;;;;
1;6;2022;8;F3;SOAS;3;;;;;;2;;;;;;;;;;;;;;;
1;6;2022;8;F4;NA;NA;;;;;;;;;;;;;;;;;;;;;
1;6;2022;8;F5;BEMA;16;;;;;;5;;;;;;;;;;;;;;;
1;6;2022;8;F5;SOAS;17;;;;;;;;;;;;;;;;;;;;;
1;6;2022;8;F5;PLCO;1;;;;;;;;;;;;;;;;;;;2;;
1;6;2022;8;F5;CHNO;1;;1;;;;2;;;;;;;;;;;;;;;
1;6;2022;8;F5;POMO;1;;;;;;2;;;;;;;;;;;;;;;
1;6;2022;8;F5;HOMA;1;;1;;;;;;;;;;;;;1;;;;;;
1;6;2022;8;F5;POMA;1;;;;;;;;1;;;;;;;;;;;1;;
1;6;2022;8;F6;POMO;2;;1;;;;;;;;;;;;;;;;;;;
1;6;2022;8;F6;BEMA;26;;;;;;1;;;;;;;;;;;;;;;
1;6;2022;8;F6;CHNO;4;;2;;;;;;;;;;;;;;;;;;;
1;6;2022;8;F6;HOMA;3;;;;;;1;;;;;;;;;;;;;;;
1;6;2022;8;F6;POMA;1;;2;;;;1;;;;;;;;;;;;;;;
1;6;2022;9;A1;POMO;8;1;;;;;;;;;;;;;;;;;;;;
1;6;2022;9;A1;SCLA;7;;;;;;;;;;;;;;;;;;;;;
1;6;2022;9;A1;PAIN;2;;;;;;;;;;;;;;;;;;;;;
1;6;2022;9;A1;SOAS;16;;;;;;;;;;;;;;;;;;;;;
1;6;2022;9;A2;SCLA;23;;;;;;;;;;;;;;;;;;;;1;
1;6;2022;9;A2;POMO;4;;;;;;;;;;;;;;;;;;;;3;
1;6;2022;9;A2;CHNO;12;;;;;;;;;;;;;;;;1;;;;;
1;6;2022;9;A2;BEMA;29;;;;;;;;;;;;;;;;;;;;;
1;6;2022;9;A2;SOAS;3;;;;;;;;;;;;;;;;;;;;;
1;6;2022;9;A3;NA;NA;;;;;;;;;;;;;;;;;;;;;
1;6;2022;9;A4;POMO;13;;;;;;;;;;;;;;;;;;;;;
1;6;2022;9;A4;BEMA;115;;;;;;;;;;;;;;;;;;;;;
1;6;2022;9;A4;SCLA;23;;;;;;;;;;;;;;;;;;;;;
1;6;2022;9;A4;CHNO;3;;;;;;;;;;;;;;;;;;;;1;
1;6;2022;9;A5;NA;NA;;;;;;;;;;;;;;;;;;;;;
1;6;2022;9;A6;POMO;3;;;;;;2;;;;;;;;;;;;;;2;
1;6;2022;9;A6;SCLA;19;;;;;;3;;;;;;;;;;1;;;;1;
1;6;2022;9;A6;CHNO;17;;;;;;;;;;;;;;;;;;;;;
1;6;2022;9;A6;BEMA;26;1;;;;;;;;;;;;;;;1;;;;;
1;6;2022;9;D1;NA;NA;;;;;;;;;;;;;;;;;;;;;
1;6;2022;9;D2;BEMA;17;;3;;;;;;;;;;;;;;;;;;;
1;6;2022;9;D2;POMO;1;;;;;;;;1;;;;;1;;;;;;;;
1;6;2022;9;D2;HOMA;2;;;;;;;;;;;;;;;;1;;;;;
1;6;2022;9;D2;PAIN;4;;6;;;;1;;;;;;;;;;;;;;;
1;6;2022;9;D2;CHNO;1;;6;;;;;;;;;;;1;;;;;;;;
1;6;2022;9;D3;BEMA;16;;3;;;;;;;;;;;;;;;;;;;
1;6;2022;9;D3;POMO;3;;2;;;;;;;;;;;;;;;;;;;
1;6;2022;9;D3;CHNO;1;;1;;;;;;;;;;;;;;1;;;;;
1;6;2022;9;D3;SCLA;3;;1;;;;;;;;;;;;;;;;;;;
1;6;2022;9;D4;NA;NA;;;;;;;;;;;;;;;;;;;;;
1;6;2022;9;D5;SCLA;7;;1;;;;;;;;;;;;;;;;;;;
1;6;2022;9;D5;POMO;4;;;;;;1;;;;;;;;;;;;;;;
1;6;2022;9;D5;CHNO;7;;;;;;;;;;;;;;;;1;;;;;
1;6;2022;9;D5;BEMA;26;;2;;;;;;;;;;;;;;;;;;1;
1;6;2022;9;D6;BEMA;23;;1;;;;1;;;;;;;;;;;;;;;
1;6;2022;9;D6;SCLA;6;;1;;;;;;;;;;;;;;;;;;2;
1;6;2022;9;D6;CHNO;8;;;;;;;;;;;;;;;;;;;;1;
1;6;2022;9;D6;POMO;4;;;;;;;;;;;;;;;;;;;;2;
1;6;2022;9;B1;BEMA;40;;;;;;;;;;;;;;;;1;;;;;
1;6;2022;9;B1;SCLA;4;;1;;;;;;;;;;;;;;1;;;;;
1;6;2022;9;B1;PAIN;4;;;;;;;;;;;;;1;;;;;;;;
1;6;2022;9;B1;POMO;3;;1;;;;;;;;;;;;;;;;;;1;
1;6;2022;9;B2;POMO;19;;;;;;;;;;;;;;;;;;;;1;
1;6;2022;9;B2;LEMA;19;;;;;;;;;1;;;;;;;1;;;;;
1;6;2022;9;B2;SCLA;2;;;;;;;;;;;;;;;;;;;;2;
1;6;2022;9;B2;BEMA;60;;1;;;;;;;1;;;;;;;;;;;1;
1;6;2022;9;B3;BEMA;10;;;;;;;;;1;;;;;;;;;;;1;
1;6;2022;9;B3;SCLA;18;;;;;;;;;;;;;;;;;;;;2;
1;6;2022;9;B3;CHNO;6;;;;;;;;;;;;;;;;;;;;1;
1;6;2022;9;B3;LEMA;4;;;;;;;;;1;;;;;;;;;;;;
1;6;2022;9;B3;POMO;1;1;;;;;;;;;;;;;;;;;;;1;
1;6;2022;9;B4;POMO;14;;;;;;1;;;;;;;;;;1;;;;;
1;6;2022;9;B4;CHNO;16;;;;;;;;;;;;;;;;2;;;;;
1;6;2022;9;B4;BEMA;9;;;;;;;;;;;;;;;;2;;;;;
1;6;2022;9;B5;NA;NA;;;;;;;;;;;;;;;;;;;;;
1;6;2022;9;B6;POMO;4;;;;;;;;;;;;;;;;2;;;;;
1;6;2022;9;B6;CHNO;9;;;;;;;;;;;;;;;;;;;;;
1;6;2022;9;B6;SCLA;8;;1;;;;;;;;;;;;;;;;;;;
1;6;2022;9;B6;ANAR;25;;;;;;1;;;;;;;;;;1;;;;;
1;6;2022;9;B6;BEMA;60;;;;;;;;;;;;;;;;;;;;1;
1;6;2022;9;E1;BEMA;26;;1;;;;;;;;;;;;;;;;;;1;
1;6;2022;9;E1;CHNO;5;;1;;;;;;;;;;;;;;;;;;;
1;6;2022;9;E1;PAIN;14;;;;;;;;;;;;;1;;;;;;;;
1;6;2022;9;E1;SCLA;3;4;1;;;;;;;;;;;;;;;;;;;
1;6;2022;9;E2;CHNO;6;;1;;;;;;;;;;;;;;;;;;;
1;6;2022;9;E2;HOMA;7;;1;;;;;;;;;;;;;;;;;;;
1;6;2022;9;E2;BEMA;20;;;;;;;;1;;;;;;;;;;;;;
1;6;2022;9;E2;CHFU;8;;1;;;;;;;;;;;;;;;;;;;
1;6;2022;9;E2;POMO;1;;2;;;;;;;;;;;;;;;;;;;
1;6;2022;9;E2;PAIN;2;;;;;;;;1;;;;;;;;;;;;;
1;6;2022;9;E3;CHNO;5;;1;;;;;;;;;;;;;;;;;;;
1;6;2022;9;E3;BEMA;30;;1;;;;;;;;;;;;;;;;;;;
1;6;2022;9;E3;PAIN;3;;2;;;;;;;;;;;;;;;;;;;
1;6;2022;9;E4;POMO;1;;1;;;;1;;;;;;;;;;;;;;;
1;6;2022;9;E4;BEMA;20;;2;;;;;;;;;;;;;;;;;;;
1;6;2022;9;E4;CHNO;14;;1;;;;;;;;;;;;;;1;;;;;
1;6;2022;9;E5;CHNO;12;;;;;;1;;;;;;;;;;1;;;;1;
1;6;2022;9;E5;POMO;1;;1;;;;2;;;;;;;;;;;;;;;
1;6;2022;9;E5;BEMA;16;;;;;;1;;;;;;;;;;1;;;;;
1;6;2022;9;E5;SCLA;3;;;;;;2;;;;;;;;;;1;;;;;
1;6;2022;9;E6;BEMA;25;;;;;;1;;;;;;;;;;1;;;;;
1;6;2022;9;E6;CHNO;5;;;;;;;;;;;;;;;;;;;;;
1;6;2022;9;E6;SCLA;5;;;;;;1;;;;;;;;;;;;;;1;
1;6;2022;9;E6;POMO;1;;;;;;1;;;;;;;;;;;;;;;
1;6;2022;9;E6;ANAR;3;;;;;;;;;;;;;;;;;;;;;
1;6;2022;9;C1;POMO;4;;;;;;4;;;;;;;;;;;;;;;
1;6;2022;9;C1;BEMA;50;;;;;;8;;;;;;;;;;;;;;;
1;6;2022;9;C1;LEMA;2;;;;;;1;;;;;;;;;;;;;;;
1;6;2022;9;C2;POMO;4;;4;;;;;;;;;;;;;;4;;;;;
1;6;2022;9;C2;BEMA;60;;;;;;;;;;;;;;;;;;;;;
1;6;2022;9;C2;CHNO;9;;;;;;;;;;;;;;;;10;;;;;
1;6;2022;9;C2;LEMA;15;;3;;;;;;;;;;;;;;;;;;;
1;6;2022;9;C2;PAIN;18;;;;;;;;;;;;;;;;;;;;;
1;6;2022;9;C3;CHNO;11;;3;;;;;;;1;;;;;;;;;;;;
1;6;2022;9;C3;LEMA;30;;3;;;;;;;;;;;;;;;;;;;
1;6;2022;9;C3;BEMA;6;;1;;;;;;;;;;;;;;;;;;;
1;6;2022;9;C3;POMO;3;;;;;;;;;;;;;;;;;;;;;
1;6;2022;9;C4;NA;NA;;;;;;;;;;;;;;;;;;;;;
1;6;2022;9;C5;NA;NA;;;;;;;;;;;;;;;;;;;;;
1;6;2022;9;C6;CHNO;5;;;;;;16;;;;;;;;;;;;;;;
1;6;2022;9;C6;POMO;6;;;;;;;;;;;;;;;;;;;;;
1;6;2022;9;C6;LEMA;4;;;;;;;;;;;;;;;;;;;;;
1;6;2022;9;C6;BEMA;15;;;;;;2;;;;;;;;;;;;;;;
